Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/01/31,KERALA,THIRUVANANTHAPURAM,0,187.45,0,15.74951105
2020/01/31,KERALA,ALAPPUZHA,0,145.02,0.01,18.82258273
2020/01/31,KERALA,PATHANAMTHITTA,0,345.62,0,24.07559174
2020/01/31,KERALA,ERNAKULAM,0.01,232.21,0.15,17.85871753
2020/01/31,KERALA,KANNUR,0,313.51,0,20.00936425
2020/01/31,KERALA,MALAPPURAM,0.01,370.61,0.08,19.43901783
2020/01/31,KERALA,KOLLAM,0,200.87,0,14.83471176
2020/01/31,KERALA,PALAKKAD,0,467.53,0,19.42802447
2020/01/31,KERALA,KASARAGOD,0,193.33,0,18.57632494
2020/01/31,KERALA,THRISSUR,0.01,304.59,0.04,18.71984367
2020/01/31,KERALA,IDUKKI,0,848.01,0,31.35399917
2020/01/31,KERALA,KOZHIKODE,0,223.67,0,17.98439331
2020/01/31,KERALA,KOTTAYAM,0.02,336.27,0.28,28.10299994
2020/01/31,KERALA,WAYANAD,0,257.2,0,22.67610912
2020/01/30,KERALA,THIRUVANANTHAPURAM,0,189.03,0,15.88286124
2020/01/30,KERALA,ALAPPUZHA,0,147.28,0.01,19.11602144
2020/01/30,KERALA,PATHANAMTHITTA,0,347.62,0,24.21490755
2020/01/30,KERALA,ERNAKULAM,0.01,235.45,0.17,18.10813055
2020/01/30,KERALA,KANNUR,0,314.47,0,20.07075416
2020/01/30,KERALA,MALAPPURAM,0.01,373.19,0.08,19.57428115
2020/01/30,KERALA,KOLLAM,0,201.91,0,14.91161144
2020/01/30,KERALA,PALAKKAD,0,469.99,0,19.53018219
2020/01/30,KERALA,KASARAGOD,0,194.01,0,18.64168526
2020/01/30,KERALA,THRISSUR,0.01,306.33,0.04,18.82688951
2020/01/30,KERALA,IDUKKI,0,856.42,0,31.66526371
2020/01/30,KERALA,KOZHIKODE,0,224.45,0,18.04665268
2020/01/30,KERALA,KOTTAYAM,0.02,341.47,0.35,28.53771595
2020/01/30,KERALA,WAYANAD,0,258.16,0,22.76088753
2020/01/29,KERALA,THIRUVANANTHAPURAM,0,190.78,0,16.02966723
2020/01/29,KERALA,ALAPPUZHA,0,149.73,0.02,19.43346862
2020/01/29,KERALA,PATHANAMTHITTA,0,349.49,0,24.34462796
2020/01/29,KERALA,ERNAKULAM,0.01,238.78,0.2,18.36404665
2020/01/29,KERALA,KANNUR,0,315.41,0,20.13090892
2020/01/29,KERALA,MALAPPURAM,0.01,376.02,0.08,19.7226892
2020/01/29,KERALA,KOLLAM,0,203,0,14.99203668
2020/01/29,KERALA,PALAKKAD,0,472.78,0,19.64602754
2020/01/29,KERALA,KASARAGOD,0,194.7,0,18.707716
2020/01/29,KERALA,THRISSUR,0.01,308.04,0.04,18.9319039
2020/01/29,KERALA,IDUKKI,0,865.06,0,31.98457806
2020/01/29,KERALA,KOZHIKODE,0,225.18,0,18.10604536
2020/01/29,KERALA,KOTTAYAM,0.03,347.12,0.44,29.00996821
2020/01/29,KERALA,WAYANAD,0,259.3,0,22.86143833
2020/01/28,KERALA,THIRUVANANTHAPURAM,0,191.92,0,16.12517198
2020/01/28,KERALA,ALAPPUZHA,0,149.34,0.01,19.38285892
2020/01/28,KERALA,PATHANAMTHITTA,0,353.26,0,24.60739482
2020/01/28,KERALA,ERNAKULAM,0.01,238.65,0.19,18.35426231
2020/01/28,KERALA,KANNUR,0,316.29,0,20.18682193
2020/01/28,KERALA,MALAPPURAM,0.02,378.59,0.32,19.85775506
2020/01/28,KERALA,KOLLAM,0,204.14,0,15.07636039
2020/01/28,KERALA,PALAKKAD,0,471.99,0,19.61342081
2020/01/28,KERALA,KASARAGOD,0,195.37,0,18.77286539
2020/01/28,KERALA,THRISSUR,0.01,308.03,0.04,18.93164754
2020/01/28,KERALA,IDUKKI,0,874.57,0,32.33606766
2020/01/28,KERALA,KOZHIKODE,0,232.76,0,18.71544982
2020/01/28,KERALA,KOTTAYAM,0.02,348.11,0.41,29.0929662
2020/01/28,KERALA,WAYANAD,0,256.14,0,22.58259913
2020/01/27,KERALA,THIRUVANANTHAPURAM,0,194.51,0,16.34282308
2020/01/27,KERALA,ALAPPUZHA,0,152.04,0.03,19.73331312
2020/01/27,KERALA,PATHANAMTHITTA,0,352.56,0,24.55898275
2020/01/27,KERALA,ERNAKULAM,0.01,242.45,0.21,18.64658926
2020/01/27,KERALA,KANNUR,0,317.3,0,20.25131539
2020/01/27,KERALA,MALAPPURAM,0.01,373.47,0.08,19.58930219
2020/01/27,KERALA,KOLLAM,0,205.05,0,15.14319747
2020/01/27,KERALA,PALAKKAD,0,474.57,0,19.72045383
2020/01/27,KERALA,KASARAGOD,0,196.06,0,18.83868588
2020/01/27,KERALA,THRISSUR,0.01,309.7,0.04,19.03392531
2020/01/27,KERALA,IDUKKI,0,874.34,0,32.327754
2020/01/27,KERALA,KOZHIKODE,0,226.56,0,18.21649672
2020/01/27,KERALA,KOTTAYAM,0.03,354.12,0.55,29.59482107
2020/01/27,KERALA,WAYANAD,0,257.24,0,22.68010568
2020/01/26,KERALA,THIRUVANANTHAPURAM,0,196.5,0,16.51024414
2020/01/26,KERALA,ALAPPUZHA,0,154.9,0.04,20.10413257
2020/01/26,KERALA,PATHANAMTHITTA,0,354.94,0,24.72446964
2020/01/26,KERALA,ERNAKULAM,0.01,246.56,0.21,18.96235041
2020/01/26,KERALA,KANNUR,0,318.39,0,20.32093338
2020/01/26,KERALA,MALAPPURAM,0.01,376.46,0.08,19.74570736
2020/01/26,KERALA,KOLLAM,0,206.24,0,15.23142395
2020/01/26,KERALA,PALAKKAD,0,477.62,0,19.84718897
2020/01/26,KERALA,KASARAGOD,0,196.79,0,18.90861071
2020/01/26,KERALA,THRISSUR,0.01,311.58,0.04,19.14955526
2020/01/26,KERALA,IDUKKI,0,884.47,0,32.70211062
2020/01/26,KERALA,KOZHIKODE,0,227.21,0,18.2689268
2020/01/26,KERALA,KOTTAYAM,0.04,360.93,0.65,30.16422375
2020/01/26,KERALA,WAYANAD,0,258.41,0,22.78255739
2020/01/25,KERALA,THIRUVANANTHAPURAM,0,198.5,0,16.6780748
2020/01/25,KERALA,ALAPPUZHA,0,157.95,0.05,20.50082858
2020/01/25,KERALA,PATHANAMTHITTA,0,357.16,0,24.87890997
2020/01/25,KERALA,ERNAKULAM,0.01,251.39,0.21,19.33431021
2020/01/25,KERALA,KANNUR,0,319.5,0,20.39180703
2020/01/25,KERALA,MALAPPURAM,0.01,380.61,0.08,19.96380087
2020/01/25,KERALA,KOLLAM,0,207.48,0,15.32290675
2020/01/25,KERALA,PALAKKAD,0,480.27,0,19.95730415
2020/01/25,KERALA,KASARAGOD,0,197.4,0,18.96768031
2020/01/25,KERALA,THRISSUR,0.01,313.78,0.04,19.28483428
2020/01/25,KERALA,IDUKKI,0,893.62,0,33.04056872
2020/01/25,KERALA,KOZHIKODE,0,230.08,0,18.49955904
2020/01/25,KERALA,KOTTAYAM,0.05,368.37,0.78,30.78592281
2020/01/25,KERALA,WAYANAD,0,260.93,0,23.00506395
2020/01/24,KERALA,THIRUVANANTHAPURAM,0,200.87,0,16.87723762
2020/01/24,KERALA,ALAPPUZHA,0,161.73,0.06,20.9907469
2020/01/24,KERALA,PATHANAMTHITTA,0,359.92,0,25.07118679
2020/01/24,KERALA,ERNAKULAM,0.01,256.57,0.21,19.73216079
2020/01/24,KERALA,KANNUR,0,320.84,0,20.47702806
2020/01/24,KERALA,MALAPPURAM,0.01,384.18,0.08,20.1509605
2020/01/24,KERALA,KOLLAM,0,208.88,0,15.42642585
2020/01/24,KERALA,PALAKKAD,0,483.91,0,20.10871616
2020/01/24,KERALA,KASARAGOD,0,198.37,0,19.06119511
2020/01/24,KERALA,THRISSUR,0.01,316.14,0.04,19.43018918
2020/01/24,KERALA,IDUKKI,0,905.29,0,33.47202839
2020/01/24,KERALA,KOZHIKODE,0,231.13,0,18.58419172
2020/01/24,KERALA,KOTTAYAM,0.06,377.24,0.92,31.52759746
2020/01/24,KERALA,WAYANAD,0,262.3,0,23.12607227
2020/01/23,KERALA,THIRUVANANTHAPURAM,0,203.29,0,17.08082508
2020/01/23,KERALA,ALAPPUZHA,0.01,165.8,0.1,21.51901193
2020/01/23,KERALA,PATHANAMTHITTA,0,362.85,0,25.27572192
2020/01/23,KERALA,ERNAKULAM,0.01,262.3,0.21,20.17324965
2020/01/23,KERALA,KANNUR,0,322.34,0,20.57284091
2020/01/23,KERALA,MALAPPURAM,0.01,387.88,0.08,20.34498188
2020/01/23,KERALA,KOLLAM,0,210.35,0,15.53503647
2020/01/23,KERALA,PALAKKAD,0,487.59,0,20.26157509
2020/01/23,KERALA,KASARAGOD,0,199.45,0,19.16431589
2020/01/23,KERALA,THRISSUR,0.01,318.68,0.04,19.58597664
2020/01/23,KERALA,IDUKKI,0,917.57,0,33.92621289
2020/01/23,KERALA,KOZHIKODE,0,232.42,0,18.68788294
2020/01/23,KERALA,KOTTAYAM,0.07,387.25,1.1,32.36411237
2020/01/23,KERALA,WAYANAD,0,263.8,0,23.25847013
2020/01/22,KERALA,THIRUVANANTHAPURAM,0,206.09,0,17.3161102
2020/01/22,KERALA,ALAPPUZHA,0.01,170.81,0.16,22.17021206
2020/01/22,KERALA,PATHANAMTHITTA,0,366.58,0,25.53547698
2020/01/22,KERALA,ERNAKULAM,0.01,288.88,0.24,22.21752843
2020/01/22,KERALA,KANNUR,0,323.16,0,20.62539174
2020/01/22,KERALA,MALAPPURAM,0.01,391.93,0.08,20.55751752
2020/01/22,KERALA,KOLLAM,0,212.33,0,15.68111293
2020/01/22,KERALA,PALAKKAD,0,491.79,0,20.43622024
2020/01/22,KERALA,KASARAGOD,0,200.18,0,19.23500939
2020/01/22,KERALA,THRISSUR,0.01,344.97,0.04,21.20161746
2020/01/22,KERALA,IDUKKI,0,938.87,0,34.71349652
2020/01/22,KERALA,KOZHIKODE,0,231.26,0,18.59478448
2020/01/22,KERALA,KOTTAYAM,0.09,400.52,1.26,33.47312611
2020/01/22,KERALA,WAYANAD,0,264.27,0,23.29950149
2020/01/21,KERALA,THIRUVANANTHAPURAM,0,208.88,0,17.54986598
2020/01/21,KERALA,ALAPPUZHA,0.03,175.66,0.34,22.79946722
2020/01/21,KERALA,PATHANAMTHITTA,0,369.74,0,25.75571429
2020/01/21,KERALA,ERNAKULAM,0.02,276.38,0.31,21.25606023
2020/01/21,KERALA,KANNUR,0,324.83,0,20.73174895
2020/01/21,KERALA,MALAPPURAM,0.01,396.08,0.08,20.77484303
2020/01/21,KERALA,KOLLAM,0,213.84,0,15.79247055
2020/01/21,KERALA,PALAKKAD,0,495.84,0,20.60449482
2020/01/21,KERALA,KASARAGOD,0,201.27,0,19.3395382
2020/01/21,KERALA,THRISSUR,0.01,323.96,0.04,19.9108462
2020/01/21,KERALA,IDUKKI,0,954.05,0,35.2748503
2020/01/21,KERALA,KOZHIKODE,0,232.44,0,18.68956101
2020/01/21,KERALA,KOTTAYAM,0.1,414.06,1.39,34.60429411
2020/01/21,KERALA,WAYANAD,0,265.73,0,23.42839418
2020/01/20,KERALA,THIRUVANANTHAPURAM,0,211.81,0,17.79610613
2020/01/20,KERALA,ALAPPUZHA,0.06,180.97,0.64,23.48822888
2020/01/20,KERALA,PATHANAMTHITTA,0,373.97,0,26.04986585
2020/01/20,KERALA,ERNAKULAM,0.02,285.65,0.38,21.96917102
2020/01/20,KERALA,KANNUR,0,326.59,0,20.84406882
2020/01/20,KERALA,MALAPPURAM,0.01,400.39,0.08,21.00097054
2020/01/20,KERALA,KOLLAM,0,215.58,0,15.92126033
2020/01/20,KERALA,PALAKKAD,0,500.08,0,20.78083043
2020/01/20,KERALA,KASARAGOD,0,202.37,0,19.44555719
2020/01/20,KERALA,THRISSUR,0.01,326.9,0.04,20.09139912
2020/01/20,KERALA,IDUKKI,0,975.16,0,36.0552924
2020/01/20,KERALA,KOZHIKODE,0,233.73,0,18.79334788
2020/01/20,KERALA,KOTTAYAM,0.11,433.35,1.5,36.21680287
2020/01/20,KERALA,WAYANAD,0,267.41,0,23.57641986
2020/01/19,KERALA,THIRUVANANTHAPURAM,0,214.72,0,18.04124201
2020/01/19,KERALA,ALAPPUZHA,0.15,188.19,1.48,24.42495098
2020/01/19,KERALA,PATHANAMTHITTA,0,379.85,0,26.46004722
2020/01/19,KERALA,ERNAKULAM,0.03,301.11,0.5,23.15830384
2020/01/19,KERALA,KANNUR,0,327.99,0,20.93344987
2020/01/19,KERALA,MALAPPURAM,0.01,403.39,0.09,21.15860692
2020/01/19,KERALA,KOLLAM,0,216.88,0,16.01703291
2020/01/19,KERALA,PALAKKAD,0,502.79,0,20.89325772
2020/01/19,KERALA,KASARAGOD,0,203.38,0,19.54178103
2020/01/19,KERALA,THRISSUR,0.01,329,0.04,20.22029214
2020/01/19,KERALA,IDUKKI,0.02,1020.72,0.16,37.73999385
2020/01/19,KERALA,KOZHIKODE,0,234.6,0,18.86267535
2020/01/19,KERALA,KOTTAYAM,0.19,487.79,2.17,40.76612921
2020/01/19,KERALA,WAYANAD,0,268.47,0,23.66956114
2020/01/18,KERALA,THIRUVANANTHAPURAM,0,216.43,0,18.18440535
2020/01/18,KERALA,ALAPPUZHA,0,122.06,0,15.84217863
2020/01/18,KERALA,PATHANAMTHITTA,0,351.23,0,24.4659009
2020/01/18,KERALA,ERNAKULAM,0,208.25,0,16.01664748
2020/01/18,KERALA,KANNUR,0,329.81,0,21.05002256
2020/01/18,KERALA,MALAPPURAM,0.01,394.53,0.09,20.69390009
2020/01/18,KERALA,KOLLAM,0,217.26,0,16.04520653
2020/01/18,KERALA,PALAKKAD,0,504.06,0,20.94585832
2020/01/18,KERALA,KASARAGOD,0,204.72,0,19.67130036
2020/01/18,KERALA,THRISSUR,0.01,314.29,0.04,19.31648722
2020/01/18,KERALA,IDUKKI,0,811.87,0,30.0179992
2020/01/18,KERALA,KOZHIKODE,0,235.86,0,18.9645442
2020/01/18,KERALA,KOTTAYAM,0,275.05,0,22.98687835
2020/01/18,KERALA,WAYANAD,0,270.24,0,23.82598488
2020/01/17,KERALA,THIRUVANANTHAPURAM,0,219.88,0,18.4742761
2020/01/17,KERALA,ALAPPUZHA,0,122.86,0,15.94555615
2020/01/17,KERALA,PATHANAMTHITTA,0,352.98,0,24.58826476
2020/01/17,KERALA,ERNAKULAM,0,209.81,0,16.13655674
2020/01/17,KERALA,KANNUR,0,331.24,0,21.14094181
2020/01/17,KERALA,MALAPPURAM,0.01,398.88,0.09,20.92175487
2020/01/17,KERALA,KOLLAM,0,219.22,0,16.18996181
2020/01/17,KERALA,PALAKKAD,0,509.27,0,21.16237285
2020/01/17,KERALA,KASARAGOD,0,205.83,0,19.77723874
2020/01/17,KERALA,THRISSUR,0.01,317.06,0.04,19.48627024
2020/01/17,KERALA,IDUKKI,0,807.14,0,29.84321376
2020/01/17,KERALA,KOZHIKODE,0,237.41,0,19.08937398
2020/01/17,KERALA,KOTTAYAM,0,270.32,0,22.591813
2020/01/17,KERALA,WAYANAD,0,272.07,0,23.98724268
2020/01/16,KERALA,THIRUVANANTHAPURAM,0,223.55,0,18.78298183
2020/01/16,KERALA,ALAPPUZHA,0,124.42,0,16.14893861
2020/01/16,KERALA,PATHANAMTHITTA,0,355.4,0,24.75652317
2020/01/16,KERALA,ERNAKULAM,0,212.18,0,16.31883279
2020/01/16,KERALA,KANNUR,0,333.31,0,21.27334006
2020/01/16,KERALA,MALAPPURAM,0.01,403.3,0.09,21.15390402
2020/01/16,KERALA,KOLLAM,0,221.33,0,16.34568885
2020/01/16,KERALA,PALAKKAD,0,514.57,0,21.38293913
2020/01/16,KERALA,KASARAGOD,0,207.27,0,19.91588417
2020/01/16,KERALA,THRISSUR,0.01,319.89,0.04,19.66057582
2020/01/16,KERALA,IDUKKI,0,814.16,0,30.10261449
2020/01/16,KERALA,KOZHIKODE,0,239.08,0,19.22342906
2020/01/16,KERALA,KOTTAYAM,0,273.2,0,22.83245127
2020/01/16,KERALA,WAYANAD,0,273.99,0,24.15695441
2020/01/15,KERALA,THIRUVANANTHAPURAM,0,227.38,0,19.10465078
2020/01/15,KERALA,ALAPPUZHA,0,126.02,0,16.35595711
2020/01/15,KERALA,PATHANAMTHITTA,0,358.01,0,24.93848187
2020/01/15,KERALA,ERNAKULAM,0,214.62,0,16.50595823
2020/01/15,KERALA,KANNUR,0,335.45,0,21.40973504
2020/01/15,KERALA,MALAPPURAM,0.01,407.83,0.09,21.39144562
2020/01/15,KERALA,KOLLAM,0,223.48,0,16.5044351
2020/01/15,KERALA,PALAKKAD,0,520.03,0,21.60962551
2020/01/15,KERALA,KASARAGOD,0,208.72,0,20.05539753
2020/01/15,KERALA,THRISSUR,0.01,322.71,0.04,19.83383012
2020/01/15,KERALA,IDUKKI,0,821.3,0,30.36675663
2020/01/15,KERALA,KOZHIKODE,0,240.63,0,19.34814063
2020/01/15,KERALA,KOTTAYAM,0,275.98,0,23.06498037
2020/01/15,KERALA,WAYANAD,0,276.02,0,24.33518773
2020/01/14,KERALA,THIRUVANANTHAPURAM,0,231.76,0,19.47280009
2020/01/14,KERALA,ALAPPUZHA,0,128.07,0,16.62193328
2020/01/14,KERALA,PATHANAMTHITTA,0,360.42,0,25.10657801
2020/01/14,KERALA,ERNAKULAM,0,216.44,0,16.64614135
2020/01/14,KERALA,KANNUR,0,338.02,0,21.57351644
2020/01/14,KERALA,MALAPPURAM,0.01,412.04,0.09,21.61214055
2020/01/14,KERALA,KOLLAM,0,225.91,0,16.68371837
2020/01/14,KERALA,PALAKKAD,0,525,0,21.81632518
2020/01/14,KERALA,KASARAGOD,0,210.12,0,20.18928375
2020/01/14,KERALA,THRISSUR,0.01,325.78,0.04,20.02267219
2020/01/14,KERALA,IDUKKI,0,822.1,0,30.39614611
2020/01/14,KERALA,KOZHIKODE,0,242.2,0,19.47439359
2020/01/14,KERALA,KOTTAYAM,0,278.11,0,23.24306805
2020/01/14,KERALA,WAYANAD,0,277.81,0,24.49320911
2020/01/13,KERALA,THIRUVANANTHAPURAM,0,235.82,0,19.81373096
2020/01/13,KERALA,ALAPPUZHA,0,129.4,0,16.7955197
2020/01/13,KERALA,PATHANAMTHITTA,0,363.27,0,25.3051007
2020/01/13,KERALA,ERNAKULAM,0,219.16,0,16.8556377
2020/01/13,KERALA,KANNUR,0,340.19,0,21.71242809
2020/01/13,KERALA,MALAPPURAM,0.01,417.18,0.09,21.88173548
2020/01/13,KERALA,KOLLAM,0,227.9,0,16.83076195
2020/01/13,KERALA,PALAKKAD,0,531.12,0,22.07067313
2020/01/13,KERALA,KASARAGOD,0,211.47,0,20.3197224
2020/01/13,KERALA,THRISSUR,0.01,328.58,0.04,20.19454551
2020/01/13,KERALA,IDUKKI,0,830.09,0,30.69144777
2020/01/13,KERALA,KOZHIKODE,0,243.86,0,19.60752094
2020/01/13,KERALA,KOTTAYAM,0,281.41,0,23.51841452
2020/01/13,KERALA,WAYANAD,0,280.01,0,24.68738328
2020/01/12,KERALA,THIRUVANANTHAPURAM,0,240.71,0,20.22470903
2020/01/12,KERALA,ALAPPUZHA,0,131.81,0,17.10777736
2020/01/12,KERALA,PATHANAMTHITTA,0,366.65,0,25.54001113
2020/01/12,KERALA,ERNAKULAM,0,222.61,0,17.12085165
2020/01/12,KERALA,KANNUR,0,342.3,0,21.84711886
2020/01/12,KERALA,MALAPPURAM,0.01,423.58,0.09,22.21736818
2020/01/12,KERALA,KOLLAM,0,230.7,0,17.03802544
2020/01/12,KERALA,PALAKKAD,0,539.03,0,22.39914107
2020/01/12,KERALA,KASARAGOD,0,213.27,0,20.49289439
2020/01/12,KERALA,THRISSUR,0.01,332.93,0.04,20.46199928
2020/01/12,KERALA,IDUKKI,0,840.56,0,31.0788573
2020/01/12,KERALA,KOZHIKODE,0,245.98,0,19.7778978
2020/01/12,KERALA,KOTTAYAM,0,285.58,0,23.86667136
2020/01/12,KERALA,WAYANAD,0,282.61,0,24.91628125
2020/01/11,KERALA,THIRUVANANTHAPURAM,0,246.04,0,20.67266579
2020/01/11,KERALA,ALAPPUZHA,0,134.04,0,17.39712102
2020/01/11,KERALA,PATHANAMTHITTA,0,369.88,0,25.76495563
2020/01/11,KERALA,ERNAKULAM,0,225.73,0,17.36080072
2020/01/11,KERALA,KANNUR,0,345.16,0,22.02926037
2020/01/11,KERALA,MALAPPURAM,0.01,429.29,0.09,22.51716732
2020/01/11,KERALA,KOLLAM,0,233.49,0,17.24397243
2020/01/11,KERALA,PALAKKAD,0,545.66,0,22.67475702
2020/01/11,KERALA,KASARAGOD,0,215.13,0,20.67073708
2020/01/11,KERALA,THRISSUR,0.01,336.86,0.04,20.7031911
2020/01/11,KERALA,IDUKKI,0,849.14,0,31.39608496
2020/01/11,KERALA,KOZHIKODE,0,248.14,0,19.95210777
2020/01/11,KERALA,KOTTAYAM,0,289.45,0,24.19045469
2020/01/11,KERALA,WAYANAD,0,285.04,0,25.13080354
2020/01/10,KERALA,THIRUVANANTHAPURAM,0,252.06,0,21.17794512
2020/01/10,KERALA,ALAPPUZHA,0,136.33,0,17.69505741
2020/01/10,KERALA,PATHANAMTHITTA,0,373.28,0,26.00195016
2020/01/10,KERALA,ERNAKULAM,0,229.21,0,17.62862754
2020/01/10,KERALA,KANNUR,0,348.19,0,22.22265411
2020/01/10,KERALA,MALAPPURAM,0.01,435.47,0.1,22.84110971
2020/01/10,KERALA,KOLLAM,0,236.23,0,17.44583662
2020/01/10,KERALA,PALAKKAD,0,552.77,0,22.97018872
2020/01/10,KERALA,KASARAGOD,0,216.83,0,20.83465301
2020/01/10,KERALA,THRISSUR,0.01,340.72,0.04,20.94072506
2020/01/10,KERALA,IDUKKI,0,858.11,0,31.72752052
2020/01/10,KERALA,KOZHIKODE,0,250.5,0,20.14129814
2020/01/10,KERALA,KOTTAYAM,0,293.42,0,24.52215912
2020/01/10,KERALA,WAYANAD,0,287.57,0,25.35361048
2020/01/09,KERALA,THIRUVANANTHAPURAM,0,258.8,0,21.74456583
2020/01/09,KERALA,ALAPPUZHA,0,138.67,0,17.99755
2020/01/09,KERALA,PATHANAMTHITTA,0,376.87,0,26.25221909
2020/01/09,KERALA,ERNAKULAM,0,233.01,0,17.92083573
2020/01/09,KERALA,KANNUR,0,351.14,0,22.4112701
2020/01/09,KERALA,MALAPPURAM,0.01,441.95,0.1,23.18087844
2020/01/09,KERALA,KOLLAM,0,239.18,0,17.66417369
2020/01/09,KERALA,PALAKKAD,0,560.27,0,23.28197122
2020/01/09,KERALA,KASARAGOD,0,218.63,0,21.00703804
2020/01/09,KERALA,THRISSUR,0.01,344.81,0.04,21.19218412
2020/01/09,KERALA,IDUKKI,0,867.77,0,32.08489012
2020/01/09,KERALA,KOZHIKODE,0,252.91,0,20.3351667
2020/01/09,KERALA,KOTTAYAM,0,297.73,0,24.88200205
2020/01/09,KERALA,WAYANAD,0,290.26,0,25.59115661
2020/01/08,KERALA,THIRUVANANTHAPURAM,0,266.64,0,22.40296945
2020/01/08,KERALA,ALAPPUZHA,0,141,0,18.29992989
2020/01/08,KERALA,PATHANAMTHITTA,0,380.51,0,26.50562464
2020/01/08,KERALA,ERNAKULAM,0,236.91,0,18.22084208
2020/01/08,KERALA,KANNUR,0,354.15,0,22.60348712
2020/01/08,KERALA,MALAPPURAM,0.01,448.48,0.1,23.52366567
2020/01/08,KERALA,KOLLAM,0,242.05,0,17.87622845
2020/01/08,KERALA,PALAKKAD,0,568.28,0,23.6148079
2020/01/08,KERALA,KASARAGOD,0,220.54,0,21.19065288
2020/01/08,KERALA,THRISSUR,0.01,349.22,0.04,21.46324389
2020/01/08,KERALA,IDUKKI,0,878.17,0,32.4691416
2020/01/08,KERALA,KOZHIKODE,0,255.25,0,20.52369311
2020/01/08,KERALA,KOTTAYAM,0,302.07,0,25.24471926
2020/01/08,KERALA,WAYANAD,0,293.05,0,25.83677698
2020/01/07,KERALA,THIRUVANANTHAPURAM,0,276.3,0,23.21536001
2020/01/07,KERALA,ALAPPUZHA,0,143.42,0,18.61471885
2020/01/07,KERALA,PATHANAMTHITTA,0,384.29,0,26.76914418
2020/01/07,KERALA,ERNAKULAM,0,241.05,0,18.53926453
2020/01/07,KERALA,KANNUR,0,357.25,0,22.80123709
2020/01/07,KERALA,MALAPPURAM,0.01,455.68,0.1,23.90088103
2020/01/07,KERALA,KOLLAM,0,245.19,0,18.10757072
2020/01/07,KERALA,PALAKKAD,0,576.47,0,23.95507852
2020/01/07,KERALA,KASARAGOD,0,222.48,0,21.37726842
2020/01/07,KERALA,THRISSUR,0.01,353.68,0.05,21.73703346
2020/01/07,KERALA,IDUKKI,0,889.09,0,32.87297872
2020/01/07,KERALA,KOZHIKODE,0,257.88,0,20.73512988
2020/01/07,KERALA,KOTTAYAM,0,306.57,0,25.6211457
2020/01/07,KERALA,WAYANAD,0,296,0,26.09725318
2020/01/06,KERALA,THIRUVANANTHAPURAM,0,353.96,0,29.74004422
2020/01/06,KERALA,ALAPPUZHA,5.83,197.92,47.85,25.6886286
2020/01/06,KERALA,PATHANAMTHITTA,0.55,453.64,4.38,31.60006
2020/01/06,KERALA,ERNAKULAM,1.66,298.9,14.9,22.9884117
2020/01/06,KERALA,KANNUR,0.11,414.5,0.96,26.45500863
2020/01/06,KERALA,MALAPPURAM,0.93,528.71,8.92,27.73147822
2020/01/06,KERALA,KOLLAM,0.84,333.52,7.32,24.63138607
2020/01/06,KERALA,PALAKKAD,0.24,647.09,1.84,26.88938355
2020/01/06,KERALA,KASARAGOD,0.45,260.93,3.81,25.07159219
2020/01/06,KERALA,THRISSUR,1.19,424.52,9.6,26.09114553
2020/01/06,KERALA,IDUKKI,1.74,1006.48,13.37,37.21346531
2020/01/06,KERALA,KOZHIKODE,0.11,328.12,0.9,26.38232557
2020/01/06,KERALA,KOTTAYAM,1.78,359.48,15.01,30.04345406
2020/01/06,KERALA,WAYANAD,0,349.27,0,30.79388965
2020/01/05,KERALA,THIRUVANANTHAPURAM,0,369.09,0,31.01152533
2020/01/05,KERALA,ALAPPUZHA,6.02,203.84,49.41,26.45600436
2020/01/05,KERALA,PATHANAMTHITTA,0.75,459.44,5.9,32.0038136
2020/01/05,KERALA,ERNAKULAM,1.69,308.31,15.24,23.71215016
2020/01/05,KERALA,KANNUR,0.12,418.85,1.02,26.73254911
2020/01/05,KERALA,MALAPPURAM,0.98,540.58,9.34,28.35413441
2020/01/05,KERALA,KOLLAM,0.89,341.59,7.75,25.2274602
2020/01/05,KERALA,PALAKKAD,0.28,661.82,2.19,27.50151069
2020/01/05,KERALA,KASARAGOD,0.47,263.77,3.99,25.34476138
2020/01/05,KERALA,THRISSUR,1.31,431.63,10.56,26.52804024
2020/01/05,KERALA,IDUKKI,2.06,1022.55,15.82,37.80765248
2020/01/05,KERALA,KOZHIKODE,0.13,333.79,1.02,26.83809395
2020/01/05,KERALA,KOTTAYAM,2.02,366.44,16.91,30.62480505
2020/01/05,KERALA,WAYANAD,0,354.24,0.01,31.23222694
2020/01/04,KERALA,THIRUVANANTHAPURAM,0,292.35,0,24.56327194
2020/01/04,KERALA,ALAPPUZHA,6.2,209.62,50.89,27.20644569
2020/01/04,KERALA,PATHANAMTHITTA,0.98,465.39,7.69,32.41814673
2020/01/04,KERALA,ERNAKULAM,1.33,309.69,12.5,23.81832618
2020/01/04,KERALA,KANNUR,0.13,423.93,1.1,27.05685238
2020/01/04,KERALA,MALAPPURAM,1.01,555.36,9.66,29.1296622
2020/01/04,KERALA,KOLLAM,0.91,340.91,7.84,25.17683772
2020/01/04,KERALA,PALAKKAD,0.33,677.71,2.57,28.16214822
