Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/03/29,JHARKHAND,LATEHAR,0.28,603.07,2.25,27.81545685
2020/03/29,JHARKHAND,SARAIKELA-KHARSAWAN,0.01,392.6,0.06,29.10817589
2020/03/29,JHARKHAND,BOKARO,0,377.46,0,26.5071165
2020/03/29,JHARKHAND,SIMDEGA,0.06,536.66,0.37,27.83489878
2020/03/29,JHARKHAND,PAKUR,0,309.73,0,33.52448059
2020/03/29,JHARKHAND,HAZARIBAGH,0.14,563.07,0.89,30.69633019
2020/03/29,JHARKHAND,GIRIDIH,0.06,731.83,0.5,28.70875008
2020/03/29,JHARKHAND,KHUNTI,0,450.18,0,32.64742966
2020/03/29,JHARKHAND,GUMLA,0.25,780.66,1.78,28.61868267
2020/03/28,JHARKHAND,JAMTARA,0.4,241.35,4.2,26.31223289
2020/03/28,JHARKHAND,DHANBAD,0,256.54,0.02,23.65511953
2020/03/28,JHARKHAND,DUMKA,0,510.77,0,26.62403229
2020/03/28,JHARKHAND,GARHWA,0.28,611.67,1.77,29.27556225
2020/03/28,JHARKHAND,PASHCHIMI SINGHBHUM,0,1200.97,0,32.66219419
2020/03/28,JHARKHAND,RAMGARH,0,188.95,0,27.41811879
2020/03/28,JHARKHAND,CHATRA,0.02,519.28,0.12,27.17012176
2020/03/28,JHARKHAND,LOHARDAGA,0.26,198.14,1.53,25.98723272
2020/03/28,JHARKHAND,GODDA,0,326.66,0,28.65426032
2020/03/28,JHARKHAND,PALAMU,0,643.38,0,28.59742671
2020/03/28,JHARKHAND,RANCHI,0,736.39,0,29.30429108
2020/03/28,JHARKHAND,DEOGHAR,1.33,327.67,9.76,26.40856581
2020/03/28,JHARKHAND,PURBI SINGHBHUM,0.03,483.41,0.24,26.57755425
2020/03/28,JHARKHAND,SAHIBGANJ,0.33,307.68,2.88,27.54306728
2020/03/28,JHARKHAND,KODARMA,0.11,337.21,0.62,26.32891881
2020/03/28,JHARKHAND,LATEHAR,0.33,614.75,2.55,28.3539315
2020/03/28,JHARKHAND,SARAIKELA-KHARSAWAN,0.01,398.22,0.08,29.52484306
2020/03/28,JHARKHAND,BOKARO,0,384.39,0,26.99334062
2020/03/28,JHARKHAND,SIMDEGA,0.08,545.64,0.52,28.30055394
2020/03/28,JHARKHAND,PAKUR,0,313.69,0,33.95288553
2020/03/28,JHARKHAND,HAZARIBAGH,0.18,572.73,1.13,31.22321023
2020/03/28,JHARKHAND,GIRIDIH,0.08,742.16,0.64,29.11378071
2020/03/28,JHARKHAND,KHUNTI,0,455.71,0,33.04857944
2020/03/28,JHARKHAND,GUMLA,0.34,794.31,2.46,29.11910114
2020/03/27,JHARKHAND,JAMTARA,0.48,246.94,5.02,26.92182802
2020/03/27,JHARKHAND,DHANBAD,0,262.5,0.02,24.20467034
2020/03/27,JHARKHAND,DUMKA,0,519.71,0,27.09011557
2020/03/27,JHARKHAND,GARHWA,0.46,626.59,2.88,29.98957084
2020/03/27,JHARKHAND,PASHCHIMI SINGHBHUM,0,1220.67,0,33.19808894
2020/03/27,JHARKHAND,RAMGARH,0,192.55,0,27.93955517
2020/03/27,JHARKHAND,CHATRA,0.03,529.36,0.17,27.69719231
2020/03/27,JHARKHAND,LOHARDAGA,0.31,201.19,1.79,26.38645488
2020/03/27,JHARKHAND,GODDA,0,333.25,0,29.23180625
2020/03/27,JHARKHAND,PALAMU,0,652.78,0,29.01504967
2020/03/27,JHARKHAND,RANCHI,0,746.94,0,29.7241031
2020/03/27,JHARKHAND,DEOGHAR,1.48,335.44,11.13,27.03432122
2020/03/27,JHARKHAND,PURBI SINGHBHUM,0.03,492.85,0.25,27.09672936
2020/03/27,JHARKHAND,SAHIBGANJ,0.36,315.22,3.14,28.21781975
2020/03/27,JHARKHAND,KODARMA,0.15,343.49,0.88,26.81895644
2020/03/27,JHARKHAND,LATEHAR,0.39,629.4,2.86,29.02966985
2020/03/27,JHARKHAND,SARAIKELA-KHARSAWAN,0.01,404.19,0.1,29.96788587
2020/03/27,JHARKHAND,BOKARO,0,391.94,0,27.52411384
2020/03/27,JHARKHAND,SIMDEGA,0.11,555.22,0.69,28.79722686
2020/03/27,JHARKHAND,PAKUR,0,317.89,0,34.4077751
2020/03/27,JHARKHAND,HAZARIBAGH,0.22,582.73,1.4,31.76843392
2020/03/27,JHARKHAND,GIRIDIH,0.1,753.49,0.78,29.5582814
2020/03/27,JHARKHAND,KHUNTI,0,461.67,0,33.4813308
2020/03/27,JHARKHAND,GUMLA,0.43,808.85,3.19,29.65195788
2020/03/26,JHARKHAND,JAMTARA,0.56,252.86,5.87,27.56691089
2020/03/26,JHARKHAND,DHANBAD,0,268.99,0.02,24.80277963
2020/03/26,JHARKHAND,DUMKA,0,529.49,0,27.59995007
2020/03/26,JHARKHAND,GARHWA,0.14,606.89,0.9,29.04699303
2020/03/26,JHARKHAND,PASHCHIMI SINGHBHUM,0,1243.19,0,33.81058181
2020/03/26,JHARKHAND,RAMGARH,0,196.69,0,28.54070948
2020/03/26,JHARKHAND,CHATRA,0.04,540.92,0.24,28.30243378
2020/03/26,JHARKHAND,LOHARDAGA,0.36,204.41,2.08,26.80861132
2020/03/26,JHARKHAND,GODDA,0,340.87,0,29.90089632
2020/03/26,JHARKHAND,PALAMU,0,661.55,0,29.40490314
2020/03/26,JHARKHAND,RANCHI,0,759.07,0,30.20689557
2020/03/26,JHARKHAND,DEOGHAR,1.65,343.96,12.68,27.72121247
2020/03/26,JHARKHAND,PURBI SINGHBHUM,0.03,503.19,0.29,27.66520031
2020/03/26,JHARKHAND,SAHIBGANJ,0.39,324.18,3.43,29.01957116
2020/03/26,JHARKHAND,KODARMA,0.21,350.89,1.24,27.3970076
2020/03/26,JHARKHAND,LATEHAR,0.29,615.41,2.19,28.38450861
2020/03/26,JHARKHAND,SARAIKELA-KHARSAWAN,0.02,410.81,0.15,30.45838925
2020/03/26,JHARKHAND,BOKARO,0,400.41,0,28.1187116
2020/03/26,JHARKHAND,SIMDEGA,0.14,566.52,0.87,29.38345461
2020/03/26,JHARKHAND,PAKUR,0,322.59,0,34.91633499
2020/03/26,JHARKHAND,HAZARIBAGH,0.27,594.6,1.75,32.41549768
2020/03/26,JHARKHAND,GIRIDIH,0.12,766.39,0.95,30.06442999
2020/03/26,JHARKHAND,KHUNTI,0,468.38,0,33.96792102
2020/03/26,JHARKHAND,GUMLA,0.48,818.98,3.53,30.02333515
2020/03/25,JHARKHAND,JAMTARA,0.64,259.33,6.75,28.27271673
2020/03/25,JHARKHAND,DHANBAD,0,276.25,0.03,25.47261007
2020/03/25,JHARKHAND,DUMKA,0,540.25,0,28.16066134
2020/03/25,JHARKHAND,GARHWA,0.17,618.94,1.08,29.62336021
2020/03/25,JHARKHAND,PASHCHIMI SINGHBHUM,0,1268.26,0,34.49216967
2020/03/25,JHARKHAND,RAMGARH,0,201.05,0,29.17296597
2020/03/25,JHARKHAND,CHATRA,0.05,553.54,0.31,28.96244791
2020/03/25,JHARKHAND,LOHARDAGA,0.43,208.2,2.54,27.30546481
2020/03/25,JHARKHAND,GODDA,0,349.33,0.03,30.64309621
2020/03/25,JHARKHAND,PALAMU,0,672.78,0,29.90392437
2020/03/25,JHARKHAND,RANCHI,0,771.94,0,30.71906117
2020/03/25,JHARKHAND,DEOGHAR,1.82,352.97,14.22,28.44715698
2020/03/25,JHARKHAND,PURBI SINGHBHUM,0.04,514.38,0.34,28.28010042
2020/03/25,JHARKHAND,SAHIBGANJ,0.43,334.21,3.76,29.91739967
2020/03/25,JHARKHAND,KODARMA,0.3,359.31,1.77,28.05447753
2020/03/25,JHARKHAND,LATEHAR,0.34,627.22,2.56,28.92889267
2020/03/25,JHARKHAND,SARAIKELA-KHARSAWAN,0.02,417.95,0.2,30.98765539
2020/03/25,JHARKHAND,BOKARO,0,409.68,0,28.76983851
2020/03/25,JHARKHAND,SIMDEGA,0.17,578.89,1.08,30.02519757
2020/03/25,JHARKHAND,PAKUR,0,327.59,0,35.45792716
2020/03/25,JHARKHAND,HAZARIBAGH,0.33,607.4,2.11,33.11320443
2020/03/25,JHARKHAND,GIRIDIH,0.15,781.08,1.14,30.64081725
2020/03/25,JHARKHAND,KHUNTI,0,475.74,0,34.5017462
2020/03/25,JHARKHAND,GUMLA,0.59,835.89,4.42,30.64353974
2020/03/24,JHARKHAND,JAMTARA,0.7,264.53,7.41,28.83956427
2020/03/24,JHARKHAND,DHANBAD,0,282.71,0.03,26.0684485
2020/03/24,JHARKHAND,DUMKA,0,547.55,0,28.54143985
2020/03/24,JHARKHAND,GARHWA,0.19,627.71,1.24,30.04314376
2020/03/24,JHARKHAND,PASHCHIMI SINGHBHUM,0.01,1289.76,0.05,35.07703036
2020/03/24,JHARKHAND,RAMGARH,0,204.29,0,29.64392866
2020/03/24,JHARKHAND,CHATRA,0.06,562.23,0.34,29.41711469
2020/03/24,JHARKHAND,LOHARDAGA,0.49,210.98,2.88,27.67038264
2020/03/24,JHARKHAND,GODDA,0.03,356.21,0.23,31.2462525
2020/03/24,JHARKHAND,PALAMU,0,680.02,0,30.22573404
2020/03/24,JHARKHAND,RANCHI,0,782.16,0,31.12588763
2020/03/24,JHARKHAND,DEOGHAR,1.94,360.11,15.3,29.02251478
2020/03/24,JHARKHAND,PURBI SINGHBHUM,0.04,521.98,0.36,28.69805103
2020/03/24,JHARKHAND,SAHIBGANJ,0.45,341.59,3.95,30.5787047
2020/03/24,JHARKHAND,KODARMA,0.37,366,2.2,28.57619207
2020/03/24,JHARKHAND,LATEHAR,0.38,635.67,2.8,29.31907904
2020/03/24,JHARKHAND,SARAIKELA-KHARSAWAN,0.02,423.53,0.22,31.40138145
2020/03/24,JHARKHAND,BOKARO,0,417.44,0,29.31450352
2020/03/24,JHARKHAND,SIMDEGA,0.23,589.69,1.42,30.58504547
2020/03/24,JHARKHAND,PAKUR,0,330.33,0,35.7541087
2020/03/24,JHARKHAND,HAZARIBAGH,0.35,616.74,2.28,33.62269726
2020/03/24,JHARKHAND,GIRIDIH,0.17,794.44,1.28,31.1648767
2020/03/24,JHARKHAND,KHUNTI,0,481.88,0.01,34.94685917
2020/03/24,JHARKHAND,GUMLA,0.66,847.77,4.95,31.07895331
2020/03/23,JHARKHAND,JAMTARA,0.79,271.97,8.36,29.65094776
2020/03/23,JHARKHAND,DHANBAD,0,291.94,0.04,26.9189913
2020/03/23,JHARKHAND,DUMKA,0,559.75,0,29.17724027
2020/03/23,JHARKHAND,GARHWA,0.24,642.18,1.52,30.73588432
2020/03/23,JHARKHAND,PASHCHIMI SINGHBHUM,0.05,1328.45,0.3,36.12925842
2020/03/23,JHARKHAND,RAMGARH,0,209.54,0,30.40480277
2020/03/23,JHARKHAND,CHATRA,0.07,578.08,0.47,30.24661001
2020/03/23,JHARKHAND,LOHARDAGA,0.59,215.5,3.51,28.26348925
2020/03/23,JHARKHAND,GODDA,0.12,368.92,1.01,32.36113551
2020/03/23,JHARKHAND,PALAMU,0,693.28,0,30.81511069
2020/03/23,JHARKHAND,RANCHI,0,797.95,0,31.7538553
2020/03/23,JHARKHAND,DEOGHAR,2.13,370.98,16.95,29.89914917
2020/03/23,JHARKHAND,PURBI SINGHBHUM,0.04,535.21,0.41,29.42527324
2020/03/23,JHARKHAND,SAHIBGANJ,0.52,356.28,4.42,31.89383418
2020/03/23,JHARKHAND,KODARMA,0.56,378.75,3.31,29.57217578
2020/03/23,JHARKHAND,LATEHAR,0.44,649.75,3.22,29.96815498
2020/03/23,JHARKHAND,SARAIKELA-KHARSAWAN,0.03,432.31,0.28,32.05249303
2020/03/23,JHARKHAND,BOKARO,0,429.19,0,30.14001073
2020/03/23,JHARKHAND,SIMDEGA,0.42,608.42,2.58,31.55668904
2020/03/23,JHARKHAND,PAKUR,0,336.02,0,36.36977033
2020/03/23,JHARKHAND,HAZARIBAGH,0.41,633.1,2.66,34.51424395
2020/03/23,JHARKHAND,GIRIDIH,0.2,815.78,1.5,32.00177046
2020/03/23,JHARKHAND,KHUNTI,0.02,492.19,0.09,35.6944693
2020/03/23,JHARKHAND,GUMLA,0.8,868.62,6.02,31.84320784
2020/03/22,JHARKHAND,JAMTARA,0.88,280.54,9.22,30.5852722
2020/03/22,JHARKHAND,DHANBAD,0.01,303.12,0.08,27.95047185
2020/03/22,JHARKHAND,DUMKA,0.01,573.46,0.04,29.89160213
2020/03/22,JHARKHAND,GARHWA,0.31,659.55,1.92,31.56712578
2020/03/22,JHARKHAND,PASHCHIMI SINGHBHUM,0.42,1431.46,2.45,38.93064567
2020/03/22,JHARKHAND,RAMGARH,0,215.38,0,31.25207926
2020/03/22,JHARKHAND,CHATRA,0.18,598.34,1.1,31.30656428
2020/03/22,JHARKHAND,LOHARDAGA,0.73,220.63,4.31,28.93684597
2020/03/22,JHARKHAND,GODDA,0.25,381.23,1.87,33.44108124
2020/03/22,JHARKHAND,PALAMU,0,708.42,0,31.48834001
2020/03/22,JHARKHAND,RANCHI,0,816.23,0,32.48167489
2020/03/22,JHARKHAND,DEOGHAR,2.34,383.95,18.77,30.94407288
2020/03/22,JHARKHAND,PURBI SINGHBHUM,0.05,549.9,0.48,30.23288279
2020/03/22,JHARKHAND,SAHIBGANJ,0.75,383.35,6.05,34.31622075
2020/03/22,JHARKHAND,KODARMA,0.87,397.76,5.19,31.05613906
2020/03/22,JHARKHAND,LATEHAR,0.52,665.85,3.76,30.71072769
2020/03/22,JHARKHAND,SARAIKELA-KHARSAWAN,0.03,442.28,0.3,32.79149499
2020/03/22,JHARKHAND,BOKARO,0.01,443.34,0.02,31.13363116
2020/03/22,JHARKHAND,SIMDEGA,1.47,660.52,9.1,34.25862894
2020/03/22,JHARKHAND,PAKUR,0,342.61,0,37.08390258
2020/03/22,JHARKHAND,HAZARIBAGH,0.5,653.69,3.26,35.63692447
2020/03/22,JHARKHAND,GIRIDIH,0.23,845.47,1.77,33.16669967
2020/03/22,JHARKHAND,KHUNTI,0.19,512.52,1.08,37.16849269
2020/03/22,JHARKHAND,GUMLA,0.99,899.19,7.41,32.96410914
2020/03/21,JHARKHAND,JAMTARA,1.01,290.71,10.45,31.69346895
2020/03/21,JHARKHAND,DHANBAD,0.16,320.11,1.23,29.51675912
2020/03/21,JHARKHAND,DUMKA,0.03,588.96,0.2,30.69950744
2020/03/21,JHARKHAND,GARHWA,0.33,673.12,2.03,32.21668428
2020/03/21,JHARKHAND,PASHCHIMI SINGHBHUM,0.02,1330.15,0.09,36.17554046
2020/03/21,JHARKHAND,RAMGARH,0,220.48,0,31.99246028
2020/03/21,JHARKHAND,CHATRA,0.5,632.14,3.14,33.07491264
2020/03/21,JHARKHAND,LOHARDAGA,0.9,226.95,5.36,29.76543602
2020/03/21,JHARKHAND,GODDA,0.04,371.61,0.35,32.59688737
2020/03/21,JHARKHAND,PALAMU,0,723.34,0.02,32.15154842
2020/03/21,JHARKHAND,RANCHI,0,833.21,0.01,33.15710679
2020/03/21,JHARKHAND,DEOGHAR,2.67,403.48,21.45,32.5179653
2020/03/21,JHARKHAND,PURBI SINGHBHUM,0.09,567.97,0.73,31.22628435
2020/03/21,JHARKHAND,SAHIBGANJ,0.45,356.11,3.91,31.87852531
2020/03/21,JHARKHAND,KODARMA,2.24,452.98,14.06,35.36796759
2020/03/21,JHARKHAND,LATEHAR,0.62,682.54,4.36,31.48066648
2020/03/21,JHARKHAND,SARAIKELA-KHARSAWAN,0.03,452.96,0.32,33.5832524
2020/03/21,JHARKHAND,BOKARO,0.07,463.92,0.45,32.578874
2020/03/21,JHARKHAND,SIMDEGA,0.23,616.52,1.44,31.97696408
2020/03/21,JHARKHAND,PAKUR,0,346.06,0,37.45681913
2020/03/21,JHARKHAND,HAZARIBAGH,0.75,690.81,4.92,37.66063231
2020/03/21,JHARKHAND,GIRIDIH,0.57,915.83,4.12,35.92665156
2020/03/21,JHARKHAND,KHUNTI,0.01,504.86,0.07,36.61290085
2020/03/21,JHARKHAND,GUMLA,1.2,909.54,8.97,33.34325262
2020/03/20,JHARKHAND,JAMTARA,0.87,283.34,9.08,30.89050722
2020/03/20,JHARKHAND,DHANBAD,0.01,300.14,0.11,27.67521015
2020/03/20,JHARKHAND,DUMKA,0,583.86,0,30.43364115
2020/03/20,JHARKHAND,GARHWA,0.45,685.09,2.77,32.78952876
2020/03/20,JHARKHAND,PASHCHIMI SINGHBHUM,0.15,1388.74,0.9,37.76894355
2020/03/20,JHARKHAND,RAMGARH,0,222.35,0,32.26334546
2020/03/20,JHARKHAND,CHATRA,0.07,584.78,0.44,30.5974
2020/03/20,JHARKHAND,LOHARDAGA,1.05,231.53,6.35,30.36639207
2020/03/20,JHARKHAND,GODDA,0,350.03,0,30.70424483
2020/03/20,JHARKHAND,PALAMU,0.02,731.26,0.09,32.50331976
2020/03/20,JHARKHAND,RANCHI,0.03,849.73,0.23,33.81466121
2020/03/20,JHARKHAND,DEOGHAR,2.02,364.79,16.27,29.40038917
2020/03/20,JHARKHAND,PURBI SINGHBHUM,0.23,578.45,1.77,31.80276456
2020/03/20,JHARKHAND,SAHIBGANJ,0.39,321.53,3.44,28.78283675
2020/03/20,JHARKHAND,KODARMA,0.37,363.73,2.16,28.39937929
2020/03/20,JHARKHAND,LATEHAR,0.77,697.73,5.3,32.18138569
2020/03/20,JHARKHAND,SARAIKELA-KHARSAWAN,0.09,465.87,0.65,34.54051159
2020/03/20,JHARKHAND,BOKARO,0.01,446.45,0.01,31.35144579
2020/03/20,JHARKHAND,SIMDEGA,0.48,645.25,2.99,33.46687707
2020/03/20,JHARKHAND,PAKUR,0,341.42,0,36.95435455
2020/03/20,JHARKHAND,HAZARIBAGH,0.32,632.55,2.12,34.48445718
2020/03/20,JHARKHAND,GIRIDIH,0.14,795.86,1.14,31.22056016
2020/03/20,JHARKHAND,KHUNTI,0.06,524.12,0.46,38.00971885
2020/03/20,JHARKHAND,GUMLA,1.58,955.79,11.72,35.03874516
2020/03/19,JHARKHAND,JAMTARA,1.03,294.34,10.47,32.08929458
2020/03/19,JHARKHAND,DHANBAD,0.13,313.63,0.84,28.91886814
2020/03/19,JHARKHAND,DUMKA,0.01,601.17,0.05,31.33618525
2020/03/19,JHARKHAND,GARHWA,0.73,720.95,4.4,34.50611598
2020/03/19,JHARKHAND,PASHCHIMI SINGHBHUM,0.38,1477.13,2.5,40.17276029
2020/03/19,JHARKHAND,RAMGARH,0.01,230.91,0.07,33.5062609
2020/03/19,JHARKHAND,CHATRA,0.09,603.89,0.57,31.59710091
2020/03/19,JHARKHAND,LOHARDAGA,1.4,243.91,8.5,31.99005513
2020/03/19,JHARKHAND,GODDA,0,358.86,0,31.47890411
2020/03/19,JHARKHAND,PALAMU,0.1,754.83,0.59,33.55096985
2020/03/19,JHARKHAND,RANCHI,0.12,882.03,0.95,35.10000344
2020/03/19,JHARKHAND,DEOGHAR,2.19,375.69,17.79,30.27888205
2020/03/19,JHARKHAND,PURBI SINGHBHUM,0.15,588.52,1.25,32.35639116
2020/03/19,JHARKHAND,SAHIBGANJ,0.41,330.46,3.65,29.58230296
2020/03/19,JHARKHAND,KODARMA,0.49,375.1,2.92,29.28710719
2020/03/19,JHARKHAND,LATEHAR,1.07,733.23,7.1,33.81861717
2020/03/19,JHARKHAND,SARAIKELA-KHARSAWAN,0.05,480.74,0.49,35.64334379
2020/03/19,JHARKHAND,BOKARO,0.02,467.64,0.05,32.83966013
2020/03/19,JHARKHAND,SIMDEGA,1.03,699.4,6.63,36.2756477
2020/03/19,JHARKHAND,PAKUR,0,348.06,0,37.67305352
2020/03/19,JHARKHAND,HAZARIBAGH,0.38,652.21,2.5,35.55598444
2020/03/19,JHARKHAND,GIRIDIH,0.16,818.28,1.27,32.09986142
2020/03/19,JHARKHAND,KHUNTI,0.13,545.42,0.87,39.55436775
2020/03/19,JHARKHAND,GUMLA,1.94,988.47,14.39,36.23678078
2020/03/18,JHARKHAND,JAMTARA,0.84,278.8,8.78,30.3950558
2020/03/18,JHARKHAND,DHANBAD,0,287.91,0.03,26.54780416
2020/03/18,JHARKHAND,DUMKA,0,588.59,0,30.68021262
2020/03/18,JHARKHAND,GARHWA,0.28,661.13,1.78,31.64262449
2020/03/18,JHARKHAND,PASHCHIMI SINGHBHUM,0,1216.22,0,33.07685275
2020/03/18,JHARKHAND,RAMGARH,0,217.68,0,31.5864087
2020/03/18,JHARKHAND,CHATRA,0.08,583.71,0.51,30.54094332
2020/03/18,JHARKHAND,LOHARDAGA,0.78,221.13,4.64,29.00233353
2020/03/18,JHARKHAND,GODDA,0,359.09,0,31.49883274
2020/03/18,JHARKHAND,PALAMU,0,726.54,0.01,32.29341155
2020/03/18,JHARKHAND,RANCHI,0,815.27,0,32.44334593
2020/03/18,JHARKHAND,DEOGHAR,2.07,367.84,16.68,29.64546762
2020/03/18,JHARKHAND,PURBI SINGHBHUM,0.06,530.82,0.57,29.18407251
2020/03/18,JHARKHAND,SAHIBGANJ,0.42,332.55,3.71,29.76924579
2020/03/18,JHARKHAND,KODARMA,0.33,359.19,1.95,28.04511962
2020/03/18,JHARKHAND,LATEHAR,0.56,673.23,4.03,31.05121034
2020/03/18,JHARKHAND,SARAIKELA-KHARSAWAN,0.03,437.12,0.31,32.40900523
2020/03/18,JHARKHAND,BOKARO,0,427.74,0,30.03787558
2020/03/18,JHARKHAND,SIMDEGA,0.12,593.43,0.71,30.77914649
2020/03/18,JHARKHAND,PAKUR,0,346.7,0,37.52641658
2020/03/18,JHARKHAND,HAZARIBAGH,0.32,623.73,2.06,34.00343177
2020/03/18,JHARKHAND,GIRIDIH,0.13,787.89,1.09,30.90782993
2020/03/18,JHARKHAND,KHUNTI,0,484.86,0,35.16301698
2020/03/18,JHARKHAND,GUMLA,0.72,860.87,5.04,31.55921617
2020/03/17,JHARKHAND,JAMTARA,0.96,288.28,9.82,31.42897877
2020/03/17,JHARKHAND,DHANBAD,0.01,297.18,0.05,27.40263902
2020/03/17,JHARKHAND,DUMKA,0.01,606.37,0.14,31.60739107
2020/03/17,JHARKHAND,GARHWA,0.37,681.15,2.29,32.60104539
2020/03/17,JHARKHAND,PASHCHIMI SINGHBHUM,0,1233.69,0,33.5519633
2020/03/17,JHARKHAND,RAMGARH,0,224.4,0,32.56160251
2020/03/17,JHARKHAND,CHATRA,0.11,601.59,0.69,31.4765943
2020/03/17,JHARKHAND,LOHARDAGA,0.95,227.35,5.73,29.81752687
2020/03/17,JHARKHAND,GODDA,0.01,370.02,0.05,32.45786544
2020/03/17,JHARKHAND,PALAMU,0.03,747.29,0.2,33.21609891
2020/03/17,JHARKHAND,RANCHI,0.01,836.34,0.05,33.28195258
2020/03/17,JHARKHAND,DEOGHAR,2.25,379.17,18.23,30.55935182
2020/03/17,JHARKHAND,PURBI SINGHBHUM,0.07,544.57,0.67,29.94019544
2020/03/17,JHARKHAND,SAHIBGANJ,0.45,343.46,3.95,30.74570497
2020/03/17,JHARKHAND,KODARMA,0.45,368.81,2.64,28.79569655
2020/03/17,JHARKHAND,LATEHAR,0.69,693.49,4.87,31.98589449
2020/03/17,JHARKHAND,SARAIKELA-KHARSAWAN,0.04,447.45,0.35,33.17495653
2020/03/17,JHARKHAND,BOKARO,0,440.21,0,30.91343929
2020/03/17,JHARKHAND,SIMDEGA,0.15,597.51,0.9,30.99084172
2020/03/17,JHARKHAND,PAKUR,0,354.18,0,38.33531711
2020/03/17,JHARKHAND,HAZARIBAGH,0.37,639.55,2.42,34.86595191
2020/03/17,JHARKHAND,GIRIDIH,0.15,806.65,1.23,31.64373537
2020/03/17,JHARKHAND,KHUNTI,0,493.3,0.03,35.7745579
2020/03/17,JHARKHAND,GUMLA,0.9,883.57,6.38,32.39135164
2020/03/16,JHARKHAND,JAMTARA,1.29,300.84,12.3,32.79797438
2020/03/16,JHARKHAND,DHANBAD,0.06,308.44,0.44,28.44094705
2020/03/16,JHARKHAND,DUMKA,0.11,630.47,1.07,32.86358973
2020/03/16,JHARKHAND,GARHWA,0.54,709.02,3.32,33.93491166
2020/03/16,JHARKHAND,PASHCHIMI SINGHBHUM,0.01,1259.5,0.03,34.25404567
2020/03/16,JHARKHAND,RAMGARH,0,233.21,0.02,33.84030091
2020/03/16,JHARKHAND,CHATRA,0.23,625.19,1.42,32.7112942
2020/03/16,JHARKHAND,LOHARDAGA,1.2,235.84,7.23,30.93093638
2020/03/16,JHARKHAND,GODDA,0.12,384.38,0.86,33.7171557
2020/03/16,JHARKHAND,PALAMU,0.17,776.43,1.02,34.51115247
2020/03/16,JHARKHAND,RANCHI,0.09,865.29,0.68,34.43398195
2020/03/16,JHARKHAND,DEOGHAR,2.45,393.46,19.98,31.71099546
2020/03/16,JHARKHAND,PURBI SINGHBHUM,0.1,560.67,0.89,30.82514148
2020/03/16,JHARKHAND,SAHIBGANJ,0.49,357.55,4.28,32.00684426
2020/03/16,JHARKHAND,KODARMA,0.6,381.17,3.58,29.76068007
2020/03/16,JHARKHAND,LATEHAR,0.96,720.93,6.43,33.25134944
2020/03/16,JHARKHAND,SARAIKELA-KHARSAWAN,0.07,460.75,0.6,34.16078148
2020/03/16,JHARKHAND,BOKARO,0,455.94,0.01,32.01851199
2020/03/16,JHARKHAND,SIMDEGA,0.22,617.35,1.36,32.01989725
2020/03/16,JHARKHAND,PAKUR,0,364.05,0.02,39.40409439
2020/03/16,JHARKHAND,HAZARIBAGH,0.44,659.88,2.89,35.97429588
2020/03/16,JHARKHAND,GIRIDIH,0.17,832.31,1.4,32.65044456
2020/03/16,JHARKHAND,KHUNTI,0.02,506.77,0.13,36.75195578
2020/03/16,JHARKHAND,GUMLA,1.19,917.02,8.44,33.61765604
2020/03/15,JHARKHAND,JAMTARA,2.77,332.53,22.52,36.25328594
2020/03/15,JHARKHAND,DHANBAD,0.27,324.18,1.83,29.8919679
2020/03/15,JHARKHAND,DUMKA,0.67,686.88,6.36,35.80361307
2020/03/15,JHARKHAND,GARHWA,1.18,773.33,7.05,37.01290895
2020/03/15,JHARKHAND,PASHCHIMI SINGHBHUM,0.04,1294.64,0.22,35.20971855
2020/03/15,JHARKHAND,RAMGARH,0.14,248.8,1.18,36.10154324
2020/03/15,JHARKHAND,CHATRA,0.7,667.87,4.33,34.9447825
2020/03/15,JHARKHAND,LOHARDAGA,1.57,251.68,9.59,33.00915963
2020/03/15,JHARKHAND,GODDA,0.53,411.73,3.83,36.11639854
2020/03/15,JHARKHAND,PALAMU,0.71,844.58,4.44,37.5401489
2020/03/15,JHARKHAND,RANCHI,0.45,923.67,3.3,36.75722099
2020/03/15,JHARKHAND,DEOGHAR,2.91,416.44,23.62,33.56299436
2020/03/15,JHARKHAND,PURBI SINGHBHUM,0.25,581.68,2.08,31.98011228
2020/03/15,JHARKHAND,SAHIBGANJ,0.62,384.17,5.21,34.39012114
2020/03/15,JHARKHAND,KODARMA,0.9,400.68,5.41,31.28397516
2020/03/15,JHARKHAND,LATEHAR,1.61,778.62,10.18,35.91190381
2020/03/15,JHARKHAND,SARAIKELA-KHARSAWAN,0.42,485.07,3.18,35.96444119
2020/03/15,JHARKHAND,BOKARO,0.06,481.92,0.39,33.84293267
2020/03/15,JHARKHAND,SIMDEGA,0.56,656.66,3.5,34.05883479
2020/03/15,JHARKHAND,PAKUR,0.04,383.89,0.33,41.55108523
2020/03/15,JHARKHAND,HAZARIBAGH,0.62,696.41,4.1,37.96586425
2020/03/15,JHARKHAND,GIRIDIH,0.3,881.36,2.42,34.57450084
2020/03/15,JHARKHAND,KHUNTI,0.11,532.86,0.78,38.64406418
2020/03/15,JHARKHAND,GUMLA,1.94,1006.43,13.84,36.8952686
2020/03/14,JHARKHAND,JAMTARA,0.97,285.2,10.11,31.09322607
