Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/04/06,GOA,SOUTH GOA,0,137.06,0,13.49296554
2020/04/06,GOA,NORTH GOA,0,98.06,0,11.21810012
2020/04/05,GOA,SOUTH GOA,0,137.1,0,13.49788366
2020/04/05,GOA,NORTH GOA,0,98.07,0,11.2189668
2020/04/04,GOA,SOUTH GOA,0,137.15,0,13.50207666
2020/04/04,GOA,NORTH GOA,0,98.07,0,11.2189668
2020/04/03,GOA,SOUTH GOA,0,137.18,0,13.50477887
2020/04/03,GOA,NORTH GOA,0,98.04,0,11.21598878
2020/04/02,GOA,SOUTH GOA,0,137.2,0,13.50704578
2020/04/02,GOA,NORTH GOA,0,98.09,0,11.22091304
2020/04/01,GOA,SOUTH GOA,0,137.21,0,13.50815782
2020/04/01,GOA,NORTH GOA,0,98.09,0,11.22137973
2020/05/31,GOA,SOUTH GOA,0.02,321.16,0.16,31.61814973
2020/05/31,GOA,NORTH GOA,0.01,279.87,0.07,32.01732062
2020/05/30,GOA,SOUTH GOA,0,263.27,0,25.9182892
2020/05/30,GOA,NORTH GOA,0,198.93,0,22.75772081
2020/05/29,GOA,SOUTH GOA,0,239.99,0,23.62688654
2020/05/29,GOA,NORTH GOA,0,194.12,0,22.2069456
2020/05/28,GOA,SOUTH GOA,0,244.7,0,24.0902167
2020/05/28,GOA,NORTH GOA,0,198.54,0,22.7123039
2020/05/27,GOA,SOUTH GOA,0,250.24,0,24.63619724
2020/05/27,GOA,NORTH GOA,0,203.88,0,23.32406367
2020/05/26,GOA,SOUTH GOA,0,255.92,0,25.19524433
2020/05/26,GOA,NORTH GOA,0,209.68,0,23.98731933
2020/05/25,GOA,SOUTH GOA,0,247.11,0,24.32785417
2020/05/25,GOA,NORTH GOA,0,197.08,0,22.54541379
2020/05/24,GOA,SOUTH GOA,0,249.62,0,24.57478697
2020/05/24,GOA,NORTH GOA,0,200.5,0,22.93745295
2020/05/23,GOA,SOUTH GOA,0,255.11,0,25.11555089
2020/05/23,GOA,NORTH GOA,0,205.76,0,23.53827499
2020/05/22,GOA,SOUTH GOA,0,261.18,0,25.71255814
2020/05/22,GOA,NORTH GOA,0,211.71,0,24.21924192
2020/05/21,GOA,SOUTH GOA,0,267.68,0,26.3527149
2020/05/21,GOA,NORTH GOA,0,216.97,0,24.82136256
2020/05/20,GOA,SOUTH GOA,0,273.8,0,26.95511884
2020/05/20,GOA,NORTH GOA,0,222.4,0,25.44281044
2020/05/17,GOA,SOUTH GOA,0,268.51,0,26.43455734
2020/05/17,GOA,NORTH GOA,0,214.64,0,24.55413751
2020/05/16,GOA,SOUTH GOA,0,278.18,0,27.3869738
2020/05/16,GOA,NORTH GOA,0,223.4,0,25.55636895
2020/05/15,GOA,SOUTH GOA,0,251.86,0,24.79574877
2020/05/15,GOA,NORTH GOA,0,213.84,0,24.4628364
2020/05/14,GOA,SOUTH GOA,0,256.41,0,25.24355427
2020/05/14,GOA,NORTH GOA,0,225.28,0,25.77204177
2020/05/13,GOA,SOUTH GOA,0,263.27,0,25.91846873
2020/05/13,GOA,NORTH GOA,0,216.22,0,24.73492281
2020/05/12,GOA,SOUTH GOA,0,153.41,0,15.10285648
2020/05/12,GOA,NORTH GOA,0,104.25,0,11.92590237
2020/05/11,GOA,SOUTH GOA,0,153.84,0,15.14522297
2020/05/11,GOA,NORTH GOA,0,104.4,0,11.94323704
2020/05/10,GOA,SOUTH GOA,0,154.14,0,15.17498205
2020/05/10,GOA,NORTH GOA,0,104.55,0,11.96054932
2020/05/09,GOA,SOUTH GOA,0,152.87,0,15.04967568
2020/05/09,GOA,NORTH GOA,0,104.48,0,11.95291052
2020/05/08,GOA,SOUTH GOA,0,153.34,0,15.09597848
2020/05/08,GOA,NORTH GOA,0,104.72,0,11.9802182
2020/05/07,GOA,SOUTH GOA,0,153.79,0,15.14037933
2020/05/07,GOA,NORTH GOA,0,104.89,0,11.99985095
2020/05/06,GOA,SOUTH GOA,0,154.13,0,15.1736013
2020/05/06,GOA,NORTH GOA,0,105.09,0,12.02180756
2020/05/05,GOA,SOUTH GOA,0,154.54,0,15.21454235
2020/05/05,GOA,NORTH GOA,0,105.27,0,12.04307547
2020/05/04,GOA,SOUTH GOA,0,154.58,0,15.21831208
2020/05/04,GOA,NORTH GOA,0,105.4,0,12.05766198
2020/05/03,GOA,SOUTH GOA,0,154.98,0,15.2575276
2020/05/03,GOA,NORTH GOA,0,105.7,0,12.09221867
2020/05/02,GOA,SOUTH GOA,0,151.94,0,14.95810287
2020/05/02,GOA,NORTH GOA,0,104.04,0,11.90254246
2020/05/01,GOA,SOUTH GOA,0,152.16,0,14.98032961
2020/05/01,GOA,NORTH GOA,0,104.05,0,11.90372114
2020/06/28,GOA,SOUTH GOA,0.28,378.54,2.73,37.26674378
2020/06/28,GOA,NORTH GOA,0.15,333.56,2.01,38.15943578
2020/06/27,GOA,SOUTH GOA,0.16,355.35,1.6,34.98364752
2020/06/27,GOA,NORTH GOA,0.07,305.61,0.9,34.96117686
2020/06/26,GOA,SOUTH GOA,0.21,355.72,2.06,35.01988221
2020/06/26,GOA,NORTH GOA,0.06,296.77,0.77,33.95014359
2020/06/25,GOA,SOUTH GOA,0.28,367.81,2.73,36.21013249
2020/06/25,GOA,NORTH GOA,0.08,306.46,1.06,35.0583593
2020/06/24,GOA,SOUTH GOA,0.23,349.11,2.22,34.36959494
2020/06/24,GOA,NORTH GOA,0.04,286.9,0.6,32.82151977
2020/06/23,GOA,SOUTH GOA,0.32,363.17,3.13,35.75420325
2020/06/23,GOA,NORTH GOA,0.06,296.2,0.84,33.88526336
2020/06/22,GOA,SOUTH GOA,0.36,376.27,3.48,37.0438718
2020/06/22,GOA,NORTH GOA,0.09,306.97,1.19,35.1165647
2020/06/21,GOA,SOUTH GOA,0.38,388.3,3.74,38.22831679
2020/06/21,GOA,NORTH GOA,0.11,314.43,1.44,35.97064304
2020/06/20,GOA,SOUTH GOA,0.27,362.26,2.58,35.66392642
2020/06/20,GOA,NORTH GOA,0.14,325.23,1.83,37.20609741
2020/06/19,GOA,SOUTH GOA,0.34,375.74,3.27,36.99162864
2020/06/19,GOA,NORTH GOA,0.18,333.35,2.29,38.13501482
2020/06/18,GOA,SOUTH GOA,0.4,396.43,3.82,39.02798499
2020/06/18,GOA,NORTH GOA,0.29,355.74,3.35,40.69656206
2020/06/17,GOA,SOUTH GOA,0.37,396.18,3.62,39.00374488
2020/06/17,GOA,NORTH GOA,0.24,341.27,2.81,39.04127208
2020/06/16,GOA,SOUTH GOA,0.46,423.45,4.45,41.68824431
2020/06/16,GOA,NORTH GOA,0.32,363.78,3.61,41.61573164
2020/06/15,GOA,SOUTH GOA,0.45,426.75,4.32,42.01339983
2020/06/15,GOA,NORTH GOA,0.33,364.74,3.66,41.72626798
2020/06/14,GOA,SOUTH GOA,0.26,392.48,2.43,38.63924471
2020/06/14,GOA,NORTH GOA,0.18,324.78,2.05,37.15464933
2020/06/13,GOA,SOUTH GOA,0.12,359.55,1.16,35.39769112
2020/06/13,GOA,NORTH GOA,0.13,322.59,1.7,36.90406832
2020/06/12,GOA,SOUTH GOA,0.14,371.67,1.4,36.59026055
2020/06/12,GOA,NORTH GOA,0.11,317.16,1.47,36.28255236
2020/06/11,GOA,SOUTH GOA,0.09,369.16,0.89,36.34323746
2020/06/11,GOA,NORTH GOA,0.08,299.07,1.13,34.21349708
2020/06/10,GOA,SOUTH GOA,0.25,406.08,2.4,39.97808334
2020/06/10,GOA,NORTH GOA,0.12,312.93,1.5,35.7987575
2020/06/09,GOA,SOUTH GOA,0.04,321.26,0.36,31.62804137
2020/06/09,GOA,NORTH GOA,0.04,272.09,0.56,31.12626326
2020/06/08,GOA,SOUTH GOA,0.09,340.78,0.85,33.54971293
2020/06/08,GOA,NORTH GOA,0.06,282.3,0.87,32.29477685
2020/06/07,GOA,SOUTH GOA,0.1,348.23,0.96,34.28286071
2020/06/07,GOA,NORTH GOA,0.07,290.01,0.99,33.17675387
2020/06/06,GOA,SOUTH GOA,0.08,360.92,0.79,35.5327389
2020/06/06,GOA,NORTH GOA,0.09,302.34,1.27,34.58683195
2020/06/05,GOA,SOUTH GOA,0.2,391.98,1.91,38.59037558
2020/06/05,GOA,NORTH GOA,0.11,316.42,1.54,36.19824357
2020/06/04,GOA,SOUTH GOA,0.08,378.08,0.79,37.22164673
2020/06/04,GOA,NORTH GOA,0.1,318.23,1.45,36.40524546
2020/06/03,GOA,SOUTH GOA,0.23,412.79,2.23,40.63934246
2020/06/03,GOA,NORTH GOA,0.14,344.36,1.71,39.39483272
2020/06/02,GOA,SOUTH GOA,0.24,420.97,2.34,41.44414201
2020/06/02,GOA,NORTH GOA,0.16,352.7,1.73,40.34804689
2020/06/01,GOA,SOUTH GOA,0.17,396.57,1.6,39.04247847
2020/06/01,GOA,NORTH GOA,0.07,333.58,0.8,38.1607935
2020/07/31,GOA,SOUTH GOA,0.26,383.79,2.61,37.78366008
2020/07/31,GOA,NORTH GOA,0.27,336.73,3.17,38.52194706
2020/07/30,GOA,SOUTH GOA,0.34,395.95,3.42,38.98109269
2020/07/30,GOA,NORTH GOA,0.38,347.57,4.27,39.76156084
2020/07/29,GOA,SOUTH GOA,0.41,399.06,4.06,39.28678958
2020/07/29,GOA,NORTH GOA,0.14,316.79,1.71,36.24005752
2020/07/28,GOA,SOUTH GOA,0.38,396.09,3.78,38.99497538
2020/07/28,GOA,NORTH GOA,0.15,320.38,1.78,36.65141018
2020/07/27,GOA,SOUTH GOA,0.44,399.62,4.42,39.34214002
2020/07/27,GOA,NORTH GOA,0.18,323.49,2.12,37.00683849
2020/07/26,GOA,SOUTH GOA,0.56,412.36,5.49,40.59682299
2020/07/26,GOA,NORTH GOA,0.33,337.58,3.54,38.61910287
2020/07/25,GOA,SOUTH GOA,0.65,422.15,6.29,41.56031479
2020/07/25,GOA,NORTH GOA,0.48,350.11,5.05,40.05228371
2020/07/24,GOA,SOUTH GOA,0.77,436.75,7.52,42.99785952
2020/07/24,GOA,NORTH GOA,0.58,362.12,5.96,41.42562743
2020/07/23,GOA,SOUTH GOA,0.58,419.2,5.64,41.26967548
2020/07/23,GOA,NORTH GOA,0.33,343.97,3.59,39.34955682
2020/07/22,GOA,SOUTH GOA,0.32,397.36,3.13,39.11956207
2020/07/22,GOA,NORTH GOA,0.14,320.07,1.77,36.61560393
2020/07/21,GOA,SOUTH GOA,0.27,387.67,2.6,38.16582182
2020/07/21,GOA,NORTH GOA,0.18,325.6,2.11,37.24788377
2020/07/20,GOA,SOUTH GOA,0.48,407.63,4.59,40.13122839
2020/07/20,GOA,NORTH GOA,0.35,343.39,3.73,39.28361805
2020/07/19,GOA,SOUTH GOA,0.7,423.26,6.82,41.67011238
2020/07/19,GOA,NORTH GOA,0.49,351.34,5.2,40.19275452
2020/07/06,GOA,SOUTH GOA,0.33,374.73,3.2,36.89207912
2020/07/06,GOA,NORTH GOA,0.16,321.27,1.92,36.75268753
2020/07/03,GOA,SOUTH GOA,0.45,394.2,4.34,38.80866818
2020/07/03,GOA,NORTH GOA,0.23,332.53,2.75,38.0411034
2020/07/02,GOA,SOUTH GOA,0.51,412.54,4.96,40.61440679
2020/07/02,GOA,NORTH GOA,0.27,341.87,3.1,39.10946038
2020/08/31,GOA,SOUTH GOA,0.18,370.25,1.77,36.45074533
2020/08/31,GOA,NORTH GOA,0.01,281.43,0.12,32.19499692
2020/08/30,GOA,SOUTH GOA,0.29,390.33,2.92,38.42731401
